timestamp,symbol,variant,signal,close,ema_100,ema_200,ema_200_slope,adx_14,atr_14,atr_14_ma50,donchian_high_20,reason
2026-09-09 10:00:00+00:00,BTC/USDT,V6_C,False,78950.6,,,,,394.51833209798474,,,V6_C
2026-09-09 10:00:00+00:00,ETH/USDT,V6_C,False,2490.69,,,,,16.00958997749064,,,V6_C
2026-09-09 10:00:00+00:00,SOL/USDT,V6_C,False,103.51,,,,,0.7963173106813567,,,V6_C
2026-09-09 15:00:00+00:00,BTC/USDT,V6_C,False,78964.9,,,,,425.123515461669,,,V6_C
2026-09-09 15:00:00+00:00,ETH/USDT,V6_C,False,2499.59,,,,,16.68237858762796,,,V6_C
2026-09-09 15:00:00+00:00,SOL/USDT,V6_C,False,103.48,,,,,0.8182857277377241,,,V6_C
2026-09-09 19:00:00+00:00,BTC/USDT,V6_C,False,78415.7,,,,,467.3583331190318,,,V6_C
2026-09-09 19:00:00+00:00,ETH/USDT,V6_C,False,2481.55,,,,,17.49697430344753,,,V6_C
2026-09-09 19:00:00+00:00,SOL/USDT,V6_C,False,103.26,,,,,0.850829047009506,,,V6_C
2026-09-09 22:00:00+00:00,BTC/USDT,V6_C,False,78148.4,,,,,451.74747006651427,,,V6_C
2026-09-09 22:00:00+00:00,ETH/USDT,V6_C,False,2461.86,,,,,17.729490723277802,,,V6_C
2026-09-09 22:00:00+00:00,SOL/USDT,V6_C,False,102.1,,,,,0.8722745686151189,,,V6_C
2026-09-10 00:00:00+00:00,BTC/USDT,V6_C,False,78300.7,,,,,446.9144002104116,,,V6_C
2026-09-10 00:00:00+00:00,ETH/USDT,V6_C,False,2468.26,,,,,17.97808128690791,,,V6_C
2026-09-10 00:00:00+00:00,SOL/USDT,V6_C,False,101.57,,,,,0.9536449086528328,,,V6_C
2026-09-10 10:00:00+00:00,BTC/USDT,V6_C,False,77998.5,,,,,382.1877914543645,,,V6_C
2026-09-10 10:00:00+00:00,ETH/USDT,V6_C,False,2468.74,,,,,14.709596240428533,,,V6_C
2026-09-10 10:00:00+00:00,SOL/USDT,V6_C,False,101.13,,,,,0.8165710396544685,,,V6_C
2026-09-10 14:00:00+00:00,BTC/USDT,V6_C,False,77174.9,,,,,440.7475482020016,,,V6_C
2026-09-10 14:00:00+00:00,ETH/USDT,V6_C,False,2435.4,,,,,18.257910199470995,,,V6_C
2026-09-10 14:00:00+00:00,SOL/USDT,V6_C,False,99.75,,,,,0.9578296924086662,,,V6_C
2026-09-10 18:00:00+00:00,BTC/USDT,V6_C,False,77329.9,,,,,439.4402859276694,,,V6_C
2026-09-10 18:00:00+00:00,ETH/USDT,V6_C,False,2465.96,,,,,18.558753727798077,,,V6_C
2026-09-10 18:00:00+00:00,SOL/USDT,V6_C,False,99.98,,,,,0.9576099501479572,,,V6_C
2026-09-10 21:00:00+00:00,BTC/USDT,V6_C,False,77264.4,,,,,405.51789656818147,,,V6_C
2026-09-10 21:00:00+00:00,ETH/USDT,V6_C,False,2461.72,,,,,17.07657505101032,,,V6_C
2026-09-10 21:00:00+00:00,SOL/USDT,V6_C,False,100.05,,,,,0.883826188219776,,,V6_C
2026-09-10 23:00:00+00:00,BTC/USDT,V6_C,False,76830.0,,,,,391.1312475511365,,,V6_C
2026-09-10 23:00:00+00:00,ETH/USDT,V6_C,False,2445.23,,,,,16.388475426636457,,,V6_C
2026-09-10 23:00:00+00:00,SOL/USDT,V6_C,False,99.28,,,,,0.8465644173935829,,,V6_C
2026-09-11 02:00:00+00:00,BTC/USDT,V6_C,False,76978.6,,,,,388.82979259105275,,,V6_C
2026-09-11 02:00:00+00:00,ETH/USDT,V6_C,False,2454.5,,,,,16.340845667755246,,,V6_C
2026-09-11 02:00:00+00:00,SOL/USDT,V6_C,False,99.45,,,,,0.8345707088242353,,,V6_C
2026-09-11 07:00:00+00:00,BTC/USDT,V6_C,False,77305.0,,,,,343.9204109160427,,,V6_C
2026-09-11 07:00:00+00:00,ETH/USDT,V6_C,False,2467.0,,,,,14.719787793995526,,,V6_C
2026-09-11 07:00:00+00:00,SOL/USDT,V6_C,False,99.83,,,,,0.7308296621041029,,,V6_C
2026-09-11 08:00:00+00:00,BTC/USDT,V6_C,False,77230.0,78259.86843120685,78522.62444294427,-0.002037293476001234,38.819125270456404,333.8760958506103,411.57418312525255,78055.7,V6_C
2026-09-11 08:00:00+00:00,ETH/USDT,V6_C,False,2467.51,2472.7304011086594,2469.6847555079457,-0.0006108587907306395,21.60735248922246,14.199802951567278,16.576339995558932,2474.91,V6_C
2026-09-11 08:00:00+00:00,SOL/USDT,V6_C,False,99.76,101.98634016683131,102.34449155760781,-0.0029662615170985562,43.477551896986796,0.7107704005252387,0.8591035212830606,101.54,V6_C
2026-09-11 10:00:00+00:00,BTC/USDT,V6_C,False,77041.2,78219.3155549255,78613.13498859965,-0.002024816406460017,35.61577948977224,347.9038785651037,410.71171912370977,77549.9,V6_C
2026-09-11 10:00:00+00:00,ETH/USDT,V6_C,False,2469.4,2472.768577799245,2473.3441496707896,-0.0004998301651157888,20.66998489862579,14.738656626607101,16.554444179850897,2484.59,V6_C
2026-09-11 10:00:00+00:00,SOL/USDT,V6_C,False,99.41,101.89734203445039,102.48400549334978,-0.0029665975509390874,42.31543107492536,0.7337254984120872,0.8567219137595866,100.47,V6_C
